county,cluster
Churchill,0
Churchill,0
Churchill,0
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Clark,1
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Elko,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Esmeralda,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Eureka,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lander,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Mineral,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Nye,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Pershing,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Storey,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
Washoe,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
White Pine,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Carson City,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Belknap,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Cheshire,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Coos,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Grafton,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Hillsborough,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Merrimack,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Rockingham,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Strafford,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Atlantic,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Bergen,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Burlington,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cape May,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Gloucester,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hudson,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Hunterdon,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Mercer,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Middlesex,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Monmouth,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Morris,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Ocean,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Passaic,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Salem,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Somerset,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Sussex,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Bernalillo,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Catron,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Chaves,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Cibola,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Colfax,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
Curry,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
De Baca,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Do�a Ana,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Eddy,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Guadalupe,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Harding,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Hidalgo,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lea,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Los Alamos,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
Luna,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
McKinley,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Mora,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Otero,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Quay,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Rio Arriba,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Roosevelt,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
Sandoval,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Juan,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
San Miguel,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Santa Fe,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Sierra,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Socorro,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Taos,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Torrance,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Valencia,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Albany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Allegany,0
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Bronx,1
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Broome,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cattaraugus,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Cayuga,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chemung,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Chenango,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Columbia,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Cortland,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Dutchess,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Erie,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Essex,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Fulton,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Genesee,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Herkimer,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Kings,1
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Lewis,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Livingston,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
Nassau,1
New York,1
New York,1
New York,1
New York,1
New York,1
New York,1
New York,1
New York,1
New York,1
New York,1
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Niagara,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Oneida,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Onondaga,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Ontario,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Orleans,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Oswego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Otsego,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Queens,1
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Rensselaer,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Richmond,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
Rockland,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
St. Lawrence,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Saratoga,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schenectady,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schoharie,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Schuyler,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Seneca,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Suffolk,1
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tioga,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Tompkins,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Ulster,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Westchester,1
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Wyoming,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Yates,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alamance,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alexander,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Alleghany,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Anson,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Ashe,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Avery,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Beaufort,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bertie,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Bladen,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Brunswick,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Buncombe,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Burke,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Cabarrus,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Caldwell,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Camden,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Carteret,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Caswell,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Catawba,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Chatham,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Chowan,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Cleveland,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Columbus,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Craven,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Cumberland,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Currituck,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Dare,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davidson,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Davie,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Duplin,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Durham,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Edgecombe,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Forsyth,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gaston,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Gates,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Granville,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Guilford,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Halifax,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Harnett,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Haywood,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Henderson,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hertford,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hoke,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Hyde,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Iredell,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Johnston,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lenoir,0
Lincoln,0
Lincoln,0
